node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius time age type organ parent_node_id 
1035 1036 51 2.6112 -0.8470 -7.0174 2.7105 -0.8330 -7.2464 0.0400 2.6903 19.3903 2 2 51  
405 406 17 -2.6433 -1.3669 -6.3002 -2.7350 -1.3183 -6.5276 0.0400 2.7096 19.5103 2 2 17  
10086 10087 540 -0.0815 -1.8282 -13.8666 -0.2358 -1.6507 -13.9513 0.0400 2.7113 17.5403 2 2 540  
55 10661 571 -0.0528 -2.0227 -14.4189 0.1616 -2.1116 -14.5118 0.0400 2.7119 17.4135 2 2 571  
9506 9507 508 -0.1920 -2.0663 -13.2670 -0.4215 -2.1274 -13.3448 0.0400 2.7119 17.6667 2 2 508  
8924 8925 476 -0.2157 -2.2108 -12.6246 -0.4427 -2.3152 -12.6161 0.0400 2.7139 17.7926 2 2 476  
8338 8339 444 0.0934 -2.7414 -12.1519 0.0183 -2.9790 -12.1711 0.0400 2.7171 17.9180 2 2 444  
7749 7750 412 0.3482 -1.0170 -12.1192 0.2169 -0.8743 -12.2769 0.0400 2.7215 18.0430 2 2 412  
7157 7158 380 0.9470 -3.0883 -10.7808 1.0340 -3.3172 -10.8310 0.0400 2.7273 18.1676 2 2 380  
6562 6563 348 0.8599 -0.4348 -11.4400 0.9118 -0.2869 -11.6347 0.0400 2.7343 18.2918 2 2 348  
65 66 1 -0.2873 -2.1650 -16.5800 -0.3063 -2.2723 -16.8050 0.2000 2.7382 20.0000 1 2 1  
5962 5963 316 -1.4553 -2.0782 -9.1516 -1.6973 -2.1322 -9.1834 0.0400 2.7427 18.4155 2 2 316  
5357 5358 283 -1.6087 -0.3170 -9.6686 -1.8130 -0.2531 -9.7979 0.0400 2.7524 18.5388 2 2 283  
4749 4750 250 2.3770 -1.9310 -9.6692 2.5304 -2.0075 -9.8512 0.0400 2.7634 18.6617 2 2 250  
66 67 1 -0.3063 -2.2723 -16.8050 -0.3210 -2.3234 -16.9452 0.2000 2.7677 20.0000 1 2 1  
4139 4140 217 2.7540 -0.2463 -9.0041 2.8674 -0.1487 -9.2044 0.0400 2.7757 18.7842 2 2 217  
3525 3526 184 2.8984 -1.6760 -8.4893 3.0799 -1.7108 -8.6576 0.0400 2.7893 18.9062 2 2 184  
2288 2289 118 -0.2977 -2.7494 -8.3558 -0.2758 -2.8344 -8.5355 0.0400 2.7931 19.1491 2 2 118  
2909 2910 151 -1.5484 0.0531 -8.8582 -1.6105 0.1816 -9.0634 0.0400 2.8044 19.0279 2 2 151  
1664 1665 85 2.3922 -0.7738 -7.8203 2.4426 -0.8746 -8.0435 0.0400 2.8107 19.2699 2 2 85  
67 68 1 -0.3210 -2.3234 -16.9452 -0.3147 -2.3797 -17.1887 0.2000 2.8168 20.0000 1 2 1  
406 407 17 -2.7350 -1.3183 -6.5276 -2.8590 -1.3067 -6.6842 0.0400 2.8218 19.5103 2 2 17  
1036 1037 51 2.7105 -0.8330 -7.2464 2.8045 -0.8131 -7.4772 0.0400 2.8296 19.3903 2 2 51  
10661 10662 571 0.1616 -2.1116 -14.5118 0.3556 -2.2562 -14.5745 0.0400 2.8381 17.4135 2 2 571  
10087 10088 540 -0.2358 -1.6507 -13.9513 -0.4175 -1.4997 -14.0330 0.0400 2.8383 17.5403 2 2 540  
58 11233 602 -0.1354 -2.0504 -15.0627 0.0990 -2.0625 -15.1490 0.0400 2.8391 17.2863 2 2 602  
9507 9508 508 -0.4215 -2.1274 -13.3448 -0.6534 -2.1537 -13.4346 0.0400 2.8398 17.6667 2 2 508  
8925 8926 476 -0.4427 -2.3152 -12.6161 -0.6417 -2.4665 -12.6112 0.0400 2.8425 17.7926 2 2 476  
8339 8340 444 0.0183 -2.9790 -12.1711 -0.0420 -3.2105 -12.2439 0.0400 2.8466 17.9180 2 2 444  
7750 7751 412 0.2169 -0.8743 -12.2769 0.0513 -0.7778 -12.4374 0.0400 2.8519 18.0430 2 2 412  
7158 7159 380 1.0340 -3.3172 -10.8310 1.1147 -3.5487 -10.8798 0.0400 2.8585 18.1676 2 2 380  
68 69 1 -0.3147 -2.3797 -17.1887 -0.2972 -2.4169 -17.4353 0.2000 2.8660 20.0000 1 2 1  
6563 6564 348 0.9118 -0.2869 -11.6347 0.9646 -0.1162 -11.8096 0.0400 2.8664 18.2918 2 2 348  
5963 5964 316 -1.6973 -2.1322 -9.1834 -1.9377 -2.1854 -9.2265 0.0400 2.8757 18.4155 2 2 316  
5358 5359 283 -1.8130 -0.2531 -9.7979 -1.9811 -0.2482 -9.9828 0.0400 2.8862 18.5388 2 2 283  
69 70 1 -0.2972 -2.4169 -17.4353 -0.2562 -2.4463 -17.5766 0.2000 2.8956 20.0000 1 2 1  
4750 4751 250 2.5304 -2.0075 -9.8512 2.6988 -2.0913 -10.0159 0.0400 2.8981 18.6617 2 2 250  
4140 4141 217 2.8674 -0.1487 -9.2044 2.9049 -0.0116 -9.4101 0.0400 2.9114 18.7842 2 2 217  
2910 2911 151 -1.6105 0.1816 -9.0634 -1.6574 0.2649 -9.2391 0.0400 2.9144 19.0279 2 2 151  
3526 3527 184 3.0799 -1.7108 -8.6576 3.2657 -1.6916 -8.8239 0.0400 2.9260 18.9062 2 2 184  
2289 2290 118 -0.2758 -2.8344 -8.5355 -0.2766 -2.9551 -8.7544 0.0400 2.9315 19.1491 2 2 118  
1037 1038 51 2.8045 -0.8131 -7.4772 2.8944 -0.7976 -7.6553 0.0400 2.9418 19.3903 2 2 51  
70 71 1 -0.2562 -2.4463 -17.5766 -0.1980 -2.5597 -17.7917 0.2000 2.9449 20.0000 1 2 1  
1665 1666 85 2.4426 -0.8746 -8.0435 2.4641 -0.9628 -8.2764 0.0400 2.9500 19.2699 2 2 85  
407 408 17 -2.8590 -1.3067 -6.6842 -3.0152 -1.2985 -6.8791 0.0400 2.9629 19.5103 2 2 17  
10662 10663 571 0.3556 -2.2562 -14.5745 0.5471 -2.4011 -14.6442 0.0400 2.9651 17.4135 2 2 571  
11233 11234 602 0.0990 -2.0625 -15.1490 0.3235 -2.1104 -15.2479 0.0400 2.9653 17.2863 2 2 602  
10088 10089 540 -0.4175 -1.4997 -14.0330 -0.5884 -1.3522 -14.1405 0.0400 2.9661 17.5403 2 2 540  
61 11799 633 -0.2493 -2.0410 -15.6998 -0.3733 -2.2301 -15.8065 0.0400 2.9668 17.1586 2 2 633  
9508 9509 508 -0.6534 -2.1537 -13.4346 -0.8975 -2.1666 -13.4870 0.0400 2.9684 17.6667 2 2 508  
8926 8927 476 -0.6417 -2.4665 -12.6112 -0.8649 -2.5791 -12.6139 0.0400 2.9720 17.7926 2 2 476  
8340 8341 444 -0.0420 -3.2105 -12.2439 -0.1328 -3.4302 -12.3211 0.0400 2.9769 17.9180 2 2 444  
7751 7752 412 0.0513 -0.7778 -12.4374 -0.1162 -0.6843 -12.5978 0.0400 2.9831 18.0430 2 2 412  
7159 7160 380 1.1147 -3.5487 -10.8798 1.1949 -3.7805 -10.9282 0.0400 2.9906 18.1676 2 2 380  
71 72 1 -0.1980 -2.5597 -17.7917 -0.1692 -2.6750 -18.0116 0.2000 2.9943 20.0000 1 2 1  
6564 6565 348 0.9646 -0.1162 -11.8096 1.0166 0.0543 -11.9848 0.0400 2.9994 18.2918 2 2 348  
5964 5965 316 -1.9377 -2.1854 -9.2265 -2.1804 -2.2196 -9.2759 0.0400 3.0095 18.4155 2 2 316  
5359 5360 283 -1.9811 -0.2482 -9.9828 -2.1510 -0.2395 -10.1660 0.0400 3.0210 18.5388 2 2 283  
72 73 1 -0.1692 -2.6750 -18.0116 -0.1579 -2.7327 -18.1496 0.2000 3.0239 20.0000 1 2 1  
4751 4752 250 2.6988 -2.0913 -10.0159 2.8684 -2.1314 -10.1951 0.0400 3.0339 18.6617 2 2 250  
3527 3528 184 3.2657 -1.6916 -8.8239 3.4314 -1.6470 -8.9265 0.0400 3.0360 18.9062 2 2 184  
4141 4142 217 2.9049 -0.0116 -9.4101 2.9424 0.1228 -9.6175 0.0400 3.0480 18.7842 2 2 217  
2911 2912 151 -1.6574 0.2649 -9.2391 -1.7163 0.3623 -9.4617 0.0400 3.0527 19.0279 2 2 151  
1666 1667 85 2.4641 -0.9628 -8.2764 2.4753 -1.0338 -8.4630 0.0400 3.0622 19.2699 2 2 85  
2290 2291 118 -0.2766 -2.9551 -8.7544 -0.2957 -3.0837 -8.9680 0.0400 3.0708 19.1491 2 2 118  
0 41150 2 0.0000 0.0000 -3.0000 0.0404 0.2467 -2.9959 0.0600 3.0716 17.0000 4 2 2  
73 74 1 -0.1579 -2.7327 -18.1496 -0.2201 -2.7754 -18.3879 0.2000 3.0734 20.0000 1 2 1  
1038 1039 51 2.8944 -0.7976 -7.6553 2.9985 -0.7709 -7.8810 0.0400 3.0829 19.3903 2 2 51  
11234 11235 602 0.3235 -2.1104 -15.2479 0.5480 -2.1580 -15.3470 0.0400 3.0923 17.2863 2 2 602  
10663 10664 571 0.5471 -2.4011 -14.6442 0.7308 -2.5449 -14.7341 0.0400 3.0929 17.4135 2 2 571  
11799 11800 633 -0.3733 -2.2301 -15.8065 -0.4972 -2.4264 -15.8994 0.0400 3.0930 17.1586 2 2 633  
10089 10090 540 -0.5884 -1.3522 -14.1405 -0.7663 -1.2251 -14.2617 0.0400 3.0948 17.5403 2 2 540  
64 12363 664 -0.2472 -2.0900 -16.3449 -0.4661 -2.2026 -16.3889 0.0400 3.0950 17.0304 2 2 664  
9509 9510 508 -0.8975 -2.1666 -13.4870 -1.1405 -2.1770 -13.5445 0.0400 3.0979 17.6667 2 2 508  
8927 8928 476 -0.8649 -2.5791 -12.6139 -1.0843 -2.6988 -12.6141 0.0400 3.1024 17.7926 2 2 476  
408 409 17 -3.0152 -1.2985 -6.8791 -3.1607 -1.2687 -7.0802 0.0400 3.1051 19.5103 2 2 17  
8341 8342 444 -0.1328 -3.4302 -12.3211 -0.2356 -3.6457 -12.3954 0.0400 3.1081 17.9180 2 2 444  
7752 7753 412 -0.1162 -0.6843 -12.5978 -0.2948 -0.6574 -12.7706 0.0400 3.1152 18.0430 2 2 412  
74 75 1 -0.2201 -2.7754 -18.3879 -0.2318 -2.8104 -18.6352 0.2000 3.1230 20.0000 1 2 1  
7160 7161 380 1.1949 -3.7805 -10.9282 1.2116 -4.0267 -10.9686 0.0400 3.1236 18.1676 2 2 380  
6565 6566 348 1.0166 0.0543 -11.9848 1.0294 0.2282 -12.1640 0.0400 3.1333 18.2918 2 2 348  
41150 41151 2 0.0404 0.2467 -2.9959 0.0989 0.4897 -2.9953 0.0600 3.1436 17.0000 4 2 2  
5965 5966 316 -2.1804 -2.2196 -9.2759 -2.4238 -2.2554 -9.3200 0.0400 3.1443 18.4155 2 2 316  
75 76 1 -0.2318 -2.8104 -18.6352 -0.2380 -2.8296 -18.7838 0.2000 3.1527 20.0000 1 2 1  
5360 5361 283 -2.1510 -0.2395 -10.1660 -2.2943 -0.2125 -10.3691 0.0400 3.1567 18.5388 2 2 283  
4142 4143 217 2.9424 0.1228 -9.6175 2.9536 0.2113 -9.7965 0.0400 3.1580 18.7842 2 2 217  
4752 4753 250 2.8684 -2.1314 -10.1951 3.0385 -2.1693 -10.3744 0.0400 3.1705 18.6617 2 2 250  
3528 3529 184 3.4314 -1.6470 -8.9265 3.6256 -1.5421 -9.0439 0.0400 3.1744 18.9062 2 2 184  
2291 2292 118 -0.2957 -3.0837 -8.9680 -0.3107 -3.1869 -9.1386 0.0400 3.1830 19.1491 2 2 118  
2912 2913 151 -1.7163 0.3623 -9.4617 -1.7946 0.4514 -9.6817 0.0400 3.1921 19.0279 2 2 151  
76 77 1 -0.2380 -2.8296 -18.7838 -0.2293 -2.8225 -19.0336 0.2000 3.2024 20.0000 1 2 1  
1667 1668 85 2.4753 -1.0338 -8.4630 2.4499 -1.1041 -8.7016 0.0400 3.2033 19.2699 2 2 85  
41151 41152 2 0.0989 0.4897 -2.9953 0.1582 0.7321 -3.0108 0.0600 3.2159 17.0000 4 2 2  
409 410 17 -3.1607 -1.2687 -7.0802 -3.2557 -1.2360 -7.2532 0.0400 3.2195 19.5103 2 2 17  
11800 11801 633 -0.4972 -2.4264 -15.8994 -0.6558 -2.5732 -16.0250 0.0400 3.2200 17.1586 2 2 633  
11235 11236 602 0.5480 -2.1580 -15.3470 0.7741 -2.1951 -15.4472 0.0400 3.2201 17.2863 2 2 602  
12363 12364 664 -0.4661 -2.2026 -16.3889 -0.6855 -2.3134 -16.4345 0.0400 3.2212 17.0304 2 2 664  
10664 10665 571 0.7308 -2.5449 -14.7341 0.9218 -2.6804 -14.8216 0.0400 3.2216 17.4135 2 2 571  
67 12923 695 -0.3210 -2.3234 -16.9452 -0.2230 -2.5530 -16.9583 0.0400 3.2236 16.9018 2 2 695  
10090 10091 540 -0.7663 -1.2251 -14.2617 -0.9465 -1.1088 -14.3901 0.0400 3.2243 17.5403 2 2 540  
1039 1040 51 2.9985 -0.7709 -7.8810 3.1397 -0.7371 -8.0845 0.0400 3.2251 19.3903 2 2 51  
9510 9511 508 -1.1405 -2.1770 -13.5445 -1.3849 -2.2202 -13.5749 0.0400 3.2283 17.6667 2 2 508  
8928 8929 476 -1.0843 -2.6988 -12.6141 -1.2772 -2.8563 -12.5915 0.0400 3.2336 17.7926 2 2 476  
8342 8343 444 -0.2356 -3.6457 -12.3954 -0.3206 -3.8675 -12.4733 0.0400 3.2402 17.9180 2 2 444  
7753 7754 412 -0.2948 -0.6574 -12.7706 -0.4861 -0.5992 -12.9206 0.0400 3.2482 18.0430 2 2 412  
77 78 1 -0.2293 -2.8225 -19.0336 -0.2530 -2.7750 -19.2779 0.2000 3.2521 20.0000 1 2 1  
7161 7162 380 1.2116 -4.0267 -10.9686 1.2251 -4.2747 -10.9969 0.0400 3.2574 18.1676 2 2 380  
6566 6567 348 1.0294 0.2282 -12.1640 1.0257 0.4041 -12.3417 0.0400 3.2681 18.2918 2 2 348  
5966 5967 316 -2.4238 -2.2554 -9.3200 -2.6559 -2.2967 -9.4034 0.0400 3.2800 18.4155 2 2 316  
4753 4754 250 3.0385 -2.1693 -10.3744 3.1723 -2.2000 -10.5199 0.0400 3.2805 18.6617 2 2 250  
78 79 1 -0.2530 -2.7750 -19.2779 -0.2803 -2.7481 -19.4229 0.2000 3.2820 20.0000 1 2 1  
41152 41153 2 0.1582 0.7321 -3.0108 0.2055 0.9768 -3.0306 0.0600 3.2887 17.0000 4 2 2  
5361 5362 283 -2.2943 -0.2125 -10.3691 -2.4340 -0.2301 -10.5757 0.0400 3.2934 18.5388 2 2 283  
4143 4144 217 2.9536 0.2113 -9.7965 2.9729 0.3280 -10.0168 0.0400 3.2964 18.7842 2 2 217  
2913 2914 151 -1.7946 0.4514 -9.6817 -1.8432 0.5244 -9.8615 0.0400 3.3042 19.0279 2 2 151  
3529 3530 184 3.6256 -1.5421 -9.0439 3.8107 -1.4260 -9.1654 0.0400 3.3137 18.9062 2 2 184  
2292 2293 118 -0.3107 -3.1869 -9.1386 -0.3129 -3.3081 -9.3573 0.0400 3.3242 19.1491 2 2 118  
79 80 1 -0.2803 -2.7481 -19.4229 -0.2874 -2.7513 -19.6728 0.2000 3.3318 20.0000 1 2 1  
1040 1041 51 3.1397 -0.7371 -8.0845 3.2582 -0.7416 -8.2455 0.0400 3.3395 19.3903 2 2 51  
1668 1669 85 2.4499 -1.1041 -8.7016 2.3709 -1.1642 -8.9311 0.0400 3.3455 19.2699 2 2 85  
11801 11802 633 -0.6558 -2.5732 -16.0250 -0.8242 -2.7076 -16.1518 0.0400 3.3478 17.1586 2 2 633  
12364 12365 664 -0.6855 -2.3134 -16.4345 -0.9033 -2.4257 -16.4836 0.0400 3.3482 17.0304 2 2 664  
11236 11237 602 0.7741 -2.1951 -15.4472 0.9958 -2.1985 -15.5626 0.0400 3.3488 17.2863 2 2 602  
12923 12924 695 -0.2230 -2.5530 -16.9583 -0.1505 -2.7913 -16.9800 0.0400 3.3498 16.9018 2 2 695  
10665 10666 571 0.9218 -2.6804 -14.8216 1.0919 -2.8079 -14.9531 0.0400 3.3510 17.4135 2 2 571  
70 13478 726 -0.2562 -2.4463 -17.5766 -0.3676 -2.2870 -17.7338 0.0400 3.3526 16.7728 2 2 726  
10091 10092 540 -0.9465 -1.1088 -14.3901 -1.1056 -1.0305 -14.5663 0.0400 3.3546 17.5403 2 2 540  
9511 9512 508 -1.3849 -2.2202 -13.5749 -1.6159 -2.3047 -13.6198 0.0400 3.3595 17.6667 2 2 508  
41153 41154 2 0.2055 0.9768 -3.0306 0.2568 1.2199 -3.0582 0.0600 3.3618 17.0000 4 2 2  
410 411 17 -3.2557 -1.2360 -7.2532 -3.3501 -1.2207 -7.4842 0.0400 3.3635 19.5103 2 2 17  
8929 8930 476 -1.2772 -2.8563 -12.5915 -1.4623 -3.0210 -12.5586 0.0400 3.3657 17.7926 2 2 476  
8343 8344 444 -0.3206 -3.8675 -12.4733 -0.4120 -4.0910 -12.5382 0.0400 3.3732 17.9180 2 2 444  
80 81 1 -0.2874 -2.7513 -19.6728 -0.2960 -2.7269 -19.9214 0.2000 3.3817 20.0000 1 2 1  
7754 7755 412 -0.4861 -0.5992 -12.9206 -0.6754 -0.5390 -13.0725 0.0400 3.3820 18.0430 2 2 412  
7162 7163 380 1.2251 -4.2747 -10.9969 1.1829 -4.5152 -11.0504 0.0400 3.3922 18.1676 2 2 380  
5362 5363 283 -2.4340 -0.2301 -10.5757 -2.5171 -0.2532 -10.7561 0.0400 3.4034 18.5388 2 2 283  
6567 6568 348 1.0257 0.4041 -12.3417 1.0388 0.5801 -12.5187 0.0400 3.4038 18.2918 2 2 348  
81 82 1 -0.2960 -2.7269 -19.9214 -0.2623 -2.7283 -20.0676 0.2000 3.4117 20.0000 1 2 1  
5967 5968 316 -2.6559 -2.2967 -9.4034 -2.8887 -2.3364 -9.4853 0.0400 3.4167 18.4155 2 2 316  
4754 4755 250 3.1723 -2.2000 -10.5199 3.3339 -2.3125 -10.6739 0.0400 3.4189 18.6617 2 2 250  
3530 3531 184 3.8107 -1.4260 -9.1654 3.9710 -1.3659 -9.2689 0.0400 3.4259 18.9062 2 2 184  
41154 41155 2 0.2568 1.2199 -3.0582 0.2952 1.4645 -3.0932 0.0600 3.4353 17.0000 4 2 2  
4144 4145 217 2.9729 0.3280 -10.0168 3.0459 0.4078 -10.2421 0.0400 3.4357 18.7842 2 2 217  
2914 2915 151 -1.8432 0.5244 -9.8615 -1.8486 0.6484 -10.0785 0.0400 3.4454 19.0279 2 2 151  
1669 1670 85 2.3709 -1.1642 -8.9311 2.3448 -1.1804 -9.1287 0.0400 3.4599 19.2699 2 2 85  
82 83 1 -0.2623 -2.7283 -20.0676 -0.2214 -2.7286 -20.3142 0.2000 3.4617 20.0000 1 2 1  
2293 2294 118 -0.3129 -3.3081 -9.3573 -0.2997 -3.4259 -9.5774 0.0400 3.4663 19.1491 2 2 118  
12365 12366 664 -0.9033 -2.4257 -16.4836 -1.1210 -2.5400 -16.5291 0.0400 3.4760 17.0304 2 2 664  
11802 11803 633 -0.8242 -2.7076 -16.1518 -1.0111 -2.8041 -16.2869 0.0400 3.4765 17.1586 2 2 633  
12924 12925 695 -0.1505 -2.7913 -16.9800 -0.0595 -3.0239 -16.9903 0.0400 3.4768 16.9018 2 2 695  
11237 11238 602 0.9958 -2.1985 -15.5626 1.2267 -2.2595 -15.6364 0.0400 3.4783 17.2863 2 2 602  
13478 13479 726 -0.3676 -2.2870 -17.7338 -0.4483 -2.1134 -17.8945 0.0400 3.4788 16.7728 2 2 726  
10666 10667 571 1.0919 -2.8079 -14.9531 1.2532 -2.9403 -15.0908 0.0400 3.4814 17.4135 2 2 571  
73 14031 757 -0.1579 -2.7327 -18.1496 -0.2210 -2.5783 -18.3358 0.0400 3.4822 16.6432 2 2 757  
1041 1042 51 3.2582 -0.7416 -8.2455 3.4264 -0.7805 -8.4263 0.0400 3.4835 19.3903 2 2 51  
10092 10093 540 -1.1056 -1.0305 -14.5663 -1.2782 -0.9398 -14.7229 0.0400 3.4858 17.5403 2 2 540  
9512 9513 508 -1.6159 -2.3047 -13.6198 -1.7979 -2.4070 -13.7573 0.0400 3.4916 17.6667 2 2 508  
8930 8931 476 -1.4623 -3.0210 -12.5586 -1.6754 -3.1511 -12.5459 0.0400 3.4986 17.7926 2 2 476  
8344 8345 444 -0.4120 -4.0910 -12.5382 -0.5250 -4.2996 -12.6168 0.0400 3.5071 17.9180 2 2 444  
411 412 17 -3.3501 -1.2207 -7.4842 -3.4369 -1.2435 -7.7175 0.0400 3.5086 19.5103 2 2 17  
41155 41156 2 0.2952 1.4645 -3.0932 0.3233 1.7118 -3.1158 0.0600 3.5091 17.0000 4 2 2  
83 84 1 -0.2214 -2.7286 -20.3142 -0.2006 -2.6998 -20.5617 0.2000 3.5118 20.0000 1 2 1  
7755 7756 412 -0.6754 -0.5390 -13.0725 -0.8194 -0.4256 -13.2424 0.0400 3.5168 18.0430 2 2 412  
5968 5969 316 -2.8887 -2.3364 -9.4853 -3.0604 -2.3611 -9.5848 0.0400 3.5267 18.4155 2 2 316  
7163 7164 380 1.1829 -4.5152 -11.0504 1.1172 -4.7448 -11.1242 0.0400 3.5279 18.1676 2 2 380  
6568 6569 348 1.0388 0.5801 -12.5187 1.0208 0.7493 -12.7019 0.0400 3.5404 18.2918 2 2 348  
5363 5364 283 -2.5171 -0.2532 -10.7561 -2.5952 -0.2980 -10.9894 0.0400 3.5418 18.5388 2 2 283  
84 85 1 -0.2006 -2.6998 -20.5617 -0.1736 -2.6823 -20.7082 0.2000 3.5419 20.0000 1 2 1  
4145 4146 217 3.0459 0.4078 -10.2421 3.0761 0.4736 -10.4286 0.0400 3.5479 18.7842 2 2 217  
4755 4756 250 3.3339 -2.3125 -10.6739 3.5090 -2.3897 -10.8348 0.0400 3.5582 18.6617 2 2 250  
3531 3532 184 3.9710 -1.3659 -9.2689 4.1658 -1.2970 -9.4095 0.0400 3.5670 18.9062 2 2 184  
2294 2295 118 -0.2997 -3.4259 -9.5774 -0.2861 -3.5313 -9.7468 0.0400 3.5807 19.1491 2 2 118  
41156 41157 2 0.3233 1.7118 -3.1158 0.3456 1.9601 -3.1344 0.0600 3.5834 17.0000 4 2 2  
2915 2916 151 -1.8486 0.6484 -10.0785 -1.8032 0.8140 -10.2602 0.0400 3.5875 19.0279 2 2 151  
85 86 1 -0.1736 -2.6823 -20.7082 -0.1403 -2.6803 -20.9559 0.2000 3.5921 20.0000 1 2 1  
1670 1671 85 2.3448 -1.1804 -9.1287 2.3190 -1.2129 -9.3752 0.0400 3.6039 19.2699 2 2 85  
12925 12926 695 -0.0595 -3.0239 -16.9903 0.0402 -3.2526 -16.9740 0.0400 3.6046 16.9018 2 2 695  
12366 12367 664 -1.1210 -2.5400 -16.5291 -1.3323 -2.6429 -16.6144 0.0400 3.6046 17.0304 2 2 664  
13479 13480 726 -0.4483 -2.1134 -17.8945 -0.5269 -1.9569 -18.0729 0.0400 3.6058 16.7728 2 2 726  
11803 11804 633 -1.0111 -2.8041 -16.2869 -1.1719 -2.8770 -16.4639 0.0400 3.6060 17.1586 2 2 633  
14031 14032 757 -0.2210 -2.5783 -18.3358 -0.2825 -2.4242 -18.5228 0.0400 3.6084 16.6432 2 2 757  
11238 11239 602 1.2267 -2.2595 -15.6364 1.4506 -2.3192 -15.7304 0.0400 3.6086 17.2863 2 2 602  
76 14578 787 -0.2380 -2.8296 -18.7838 -0.1760 -2.6370 -18.9308 0.0400 3.6122 16.5132 2 2 787  
10667 10668 571 1.2532 -2.9403 -15.0908 1.4200 -3.0507 -15.2408 0.0400 3.6126 17.4135 2 2 571  
10093 10094 540 -1.2782 -0.9398 -14.7229 -1.4341 -0.8363 -14.8887 0.0400 3.6179 17.5403 2 2 540  
9513 9514 508 -1.7979 -2.4070 -13.7573 -1.9676 -2.5243 -13.8984 0.0400 3.6245 17.6667 2 2 508  
412 413 17 -3.4369 -1.2435 -7.7175 -3.5122 -1.2572 -7.9023 0.0400 3.6254 19.5103 2 2 17  
1042 1043 51 3.4264 -0.7805 -8.4263 3.5947 -0.8193 -8.6071 0.0400 3.6286 19.3903 2 2 51  
8931 8932 476 -1.6754 -3.1511 -12.5459 -1.8925 -3.2749 -12.5399 0.0400 3.6325 17.7926 2 2 476  
8345 8346 444 -0.5250 -4.2996 -12.6168 -0.6471 -4.4786 -12.7416 0.0400 3.6418 17.9180 2 2 444  
86 87 1 -0.1403 -2.6803 -20.9559 -0.1323 -2.6807 -21.2058 0.2000 3.6424 20.0000 1 2 1  
6569 6570 348 1.0208 0.7493 -12.7019 1.0127 0.8822 -12.8511 0.0400 3.6504 18.2918 2 2 348  
7756 7757 412 -0.8194 -0.4256 -13.2424 -0.9460 -0.3260 -13.4336 0.0400 3.6525 18.0430 2 2 412  
41157 41158 2 0.3456 1.9601 -3.1344 0.3690 2.2084 -3.1517 0.0600 3.6581 17.0000 4 2 2  
7164 7165 380 1.1172 -4.7448 -11.1242 1.0453 -4.9788 -11.1753 0.0400 3.6646 18.1676 2 2 380  
5969 5970 316 -3.0604 -2.3611 -9.5848 -3.2735 -2.3918 -9.7120 0.0400 3.6651 18.4155 2 2 316  
401 496 18 -2.1183 -1.3630 -5.5301 -2.0691 -1.2496 -5.7474 0.0200 3.6659 16.4623 3 2 18  
401 516 19 -2.1183 -1.3630 -5.5301 -2.1097 -1.1362 -5.6349 0.0200 3.6659 16.4623 3 2 19  
4756 4757 250 3.5090 -2.3897 -10.8348 3.6446 -2.4535 -10.9672 0.0400 3.6704 18.6617 2 2 250  
87 88 1 -0.1323 -2.6807 -21.2058 -0.1674 -2.6822 -21.3516 0.2000 3.6726 20.0000 1 2 1  
5364 5365 283 -2.5952 -0.2980 -10.9894 -2.6755 -0.3448 -11.2214 0.0400 3.6811 18.5388 2 2 283  
4146 4147 217 3.0761 0.4736 -10.4286 3.1042 0.5597 -10.6616 0.0400 3.6891 18.7842 2 2 217  
2916 2917 151 -1.8032 0.8140 -10.2602 -1.7854 0.9267 -10.4244 0.0400 3.7020 19.0279 2 2 151  
3532 3533 184 4.1658 -1.2970 -9.4095 4.3443 -1.2461 -9.5770 0.0400 3.7091 18.9062 2 2 184  
88 89 1 -0.1674 -2.6822 -21.3516 -0.2906 -2.7056 -21.5679 0.2000 3.7230 20.0000 1 2 1  
2295 2296 118 -0.2861 -3.5313 -9.7468 -0.2641 -3.6186 -9.9801 0.0400 3.7247 19.1491 2 2 118  
41158 41159 2 0.3690 2.2084 -3.1517 0.3965 2.4560 -3.1737 0.0600 3.7332 17.0000 4 2 2  
12926 12927 695 0.0402 -3.2526 -16.9740 0.1305 -3.4856 -16.9681 0.0400 3.7332 16.9018 2 2 695  
13480 13481 726 -0.5269 -1.9569 -18.0729 -0.6083 -1.7977 -18.2477 0.0400 3.7337 16.7728 2 2 726  
12367 12368 664 -1.3323 -2.6429 -16.6144 -1.5108 -2.6806 -16.7852 0.0400 3.7341 17.0304 2 2 664  
14032 14033 757 -0.2825 -2.4242 -18.5228 -0.3434 -2.2652 -18.7058 0.0400 3.7354 16.6432 2 2 757  
11804 11805 633 -1.1719 -2.8770 -16.4639 -1.3278 -2.9384 -16.6495 0.0400 3.7363 17.1586 2 2 633  
14578 14579 787 -0.1760 -2.6370 -18.9308 -0.1644 -2.4585 -19.1054 0.0400 3.7384 16.5132 2 2 787  
11239 11240 602 1.4506 -2.3192 -15.7304 1.6758 -2.3669 -15.8279 0.0400 3.7399 17.2863 2 2 602  
79 15122 817 -0.2803 -2.7481 -19.4229 -0.0456 -2.7957 -19.4949 0.0400 3.7427 16.3827 2 2 817  
10668 10669 571 1.4200 -3.0507 -15.2408 1.5984 -3.1685 -15.3704 0.0400 3.7447 17.4135 2 2 571  
